"Nombre","curso","edad","Asignatura","Detalle_Nota","Nota","Asistencia","Observacion de conducta"
"Hilda de Llanos","7° Básico B","14","Inglés","Exposición 2","5,5","83%","Se distrae con facilidad."
"Hilda de Llanos","7° Básico B","14","Educación Física","Ensayo 1","3,5","83%","Se distrae con facilidad."
"Hilda de Llanos","7° Básico B","14","Educación Física","Laboratorio 2","5,1","83%","Se distrae con facilidad."
"Hilda de Llanos","7° Básico B","14","Educación Física","Tarea 3","3,7","83%","Se distrae con facilidad."
"Hilda de Llanos","7° Básico B","14","Educación Física","Control 4","5,2","83%","Se distrae con facilidad."
"Hilda de Llanos","7° Básico B","14","Ciencias","Prueba 1","3,5","83%","Se distrae con facilidad."
"Hilda de Llanos","7° Básico B","14","Ciencias","Laboratorio 2","5,5","83%","Se distrae con facilidad."
"Hilda de Llanos","7° Básico B","14","Ciencias","Ensayo 3","4,7","83%","Se distrae con facilidad."
"Gertrudis Encarna Milla Palau","1° Básico A","15","Historia","Exposición 1","3,7","90%","Falta de respeto con el profesor"
"Gertrudis Encarna Milla Palau","1° Básico A","15","Historia","Prueba 2","6,7","90%","Falta de respeto con el profesor"
"Gertrudis Encarna Milla Palau","1° Básico A","15","Lenguaje","Tarea 1","6,8","90%","Falta de respeto con el profesor"
"Gertrudis Encarna Milla Palau","1° Básico A","15","Lenguaje","Control 2","3,6","90%","Falta de respeto con el profesor"
"Gertrudis Encarna Milla Palau","1° Básico A","15","Lenguaje","Control 3","5,1","90%","Falta de respeto con el profesor"
"Gertrudis Encarna Milla Palau","1° Básico A","15","Ciencias","Exposición 1","5,7","90%","Falta de respeto con el profesor"
"Gertrudis Encarna Milla Palau","1° Básico A","15","Ciencias","Tarea 2","3,5","90%","Falta de respeto con el profesor"
"Gertrudis Encarna Milla Palau","1° Básico A","15","Ciencias","Exposición 3","4,5","90%","Falta de respeto con el profesor"
"Gertrudis Encarna Milla Palau","1° Básico A","15","Inglés","Tarea 1","4,6","90%","Falta de respeto con el profesor"
"Gertrudis Encarna Milla Palau","1° Básico A","15","Inglés","Laboratorio 2","6,0","90%","Falta de respeto con el profesor"
"Gertrudis Encarna Milla Palau","1° Básico A","15","Inglés","Prueba 3","6,9","90%","Falta de respeto con el profesor"
"Gertrudis Encarna Milla Palau","1° Básico A","15","Inglés","Prueba 4","4,4","90%","Falta de respeto con el profesor"
"Gertrudis Encarna Milla Palau","1° Básico A","15","Matemáticas","Prueba 1","6,5","90%","Falta de respeto con el profesor"
"Gertrudis Encarna Milla Palau","1° Básico A","15","Matemáticas","Prueba 2","5,0","90%","Falta de respeto con el profesor"
"Gertrudis Encarna Milla Palau","1° Básico A","15","Matemáticas","Laboratorio 3","6,3","90%","Falta de respeto con el profesor"
"Marisa Cervera Cano","3° Básico B","16","Inglés","Control 1","3,9","98%","Molesta a sus companeros constantemente."
"Marisa Cervera Cano","3° Básico B","16","Inglés","Exposición 2","5,7","98%","Molesta a sus companeros constantemente."
"Marisa Cervera Cano","3° Básico B","16","Inglés","Prueba 3","3,4","98%","Molesta a sus companeros constantemente."
"Marisa Cervera Cano","3° Básico B","16","Lenguaje","Control 1","6,1","98%","Molesta a sus companeros constantemente."
"Marisa Cervera Cano","3° Básico B","16","Lenguaje","Prueba 2","3,7","98%","Molesta a sus companeros constantemente."
"Marisa Cervera Cano","3° Básico B","16","Lenguaje","Prueba 3","5,1","98%","Molesta a sus companeros constantemente."
"Marisa Cervera Cano","3° Básico B","16","Historia","Exposición 1","6,3","98%","Molesta a sus companeros constantemente."
"Marisa Cervera Cano","3° Básico B","16","Historia","Laboratorio 2","6,7","98%","Molesta a sus companeros constantemente."
"María Carmen Espejo Amor","4° Básico B","17","Educación Física","Control 1","4,9","81%","Ha mejorado notablemente su rendimiento."
"María Carmen Espejo Amor","4° Básico B","17","Educación Física","Ensayo 2","6,7","81%","Ha mejorado notablemente su rendimiento."
"María Carmen Espejo Amor","4° Básico B","17","Educación Física","Laboratorio 3","5,0","81%","Ha mejorado notablemente su rendimiento."
"María Carmen Espejo Amor","4° Básico B","17","Educación Física","Tarea 4","5,7","81%","Ha mejorado notablemente su rendimiento."
"María Carmen Espejo Amor","4° Básico B","17","Lenguaje","Exposición 1","3,5","81%","Ha mejorado notablemente su rendimiento."
"María Carmen Espejo Amor","4° Básico B","17","Lenguaje","Laboratorio 2","6,7","81%","Ha mejorado notablemente su rendimiento."
"María Carmen Espejo Amor","4° Básico B","17","Lenguaje","Exposición 3","4,4","81%","Ha mejorado notablemente su rendimiento."
"María Carmen Espejo Amor","4° Básico B","17","Historia","Prueba 1","6,2","81%","Ha mejorado notablemente su rendimiento."
"María Carmen Espejo Amor","4° Básico B","17","Historia","Exposición 2","3,6","81%","Ha mejorado notablemente su rendimiento."
"María Carmen Espejo Amor","4° Básico B","17","Historia","Exposición 3","4,1","81%","Ha mejorado notablemente su rendimiento."
"María Carmen Espejo Amor","4° Básico B","17","Historia","Prueba 4","4,5","81%","Ha mejorado notablemente su rendimiento."
"María Carmen Espejo Amor","4° Básico B","17","Inglés","Prueba 1","3,4","81%","Ha mejorado notablemente su rendimiento."
"María Carmen Espejo Amor","4° Básico B","17","Inglés","Laboratorio 2","3,3","81%","Ha mejorado notablemente su rendimiento."
"María Carmen Espejo Amor","4° Básico B","17","Inglés","Control 3","4,8","81%","Ha mejorado notablemente su rendimiento."
"María Carmen Espejo Amor","4° Básico B","17","Inglés","Tarea 4","3,0","81%","Ha mejorado notablemente su rendimiento."
"María Carmen Espejo Amor","4° Básico B","17","Ciencias","Tarea 1","4,2","81%","Ha mejorado notablemente su rendimiento."
"María Carmen Espejo Amor","4° Básico B","17","Ciencias","Prueba 2","3,4","81%","Ha mejorado notablemente su rendimiento."
"María Carmen Espejo Amor","4° Básico B","17","Ciencias","Tarea 3","4,5","81%","Ha mejorado notablemente su rendimiento."
"María Carmen Espejo Amor","4° Básico B","17","Ciencias","Laboratorio 4","5,8","81%","Ha mejorado notablemente su rendimiento."
"Blas Lloret-Ríos","4° Medio A","16","Lenguaje","Ensayo 1","3,6","86%","Ha mejorado notablemente su rendimiento."
"Blas Lloret-Ríos","4° Medio A","16","Lenguaje","Laboratorio 2","6,7","86%","Ha mejorado notablemente su rendimiento."
"Blas Lloret-Ríos","4° Medio A","16","Lenguaje","Prueba 3","3,1","86%","Ha mejorado notablemente su rendimiento."
"Blas Lloret-Ríos","4° Medio A","16","Lenguaje","Prueba 4","4,0","86%","Ha mejorado notablemente su rendimiento."
"Blas Lloret-Ríos","4° Medio A","16","Inglés","Ensayo 1","6,9","86%","Ha mejorado notablemente su rendimiento."
"Blas Lloret-Ríos","4° Medio A","16","Inglés","Laboratorio 2","6,6","86%","Ha mejorado notablemente su rendimiento."
"Blas Lloret-Ríos","4° Medio A","16","Educación Física","Tarea 1","3,1","86%","Ha mejorado notablemente su rendimiento."
"Blas Lloret-Ríos","4° Medio A","16","Educación Física","Laboratorio 2","4,5","86%","Ha mejorado notablemente su rendimiento."
"Blas Lloret-Ríos","4° Medio A","16","Educación Física","Laboratorio 3","3,5","86%","Ha mejorado notablemente su rendimiento."
"Blas Lloret-Ríos","4° Medio A","16","Educación Física","Ensayo 4","4,9","86%","Ha mejorado notablemente su rendimiento."
"Blas Lloret-Ríos","4° Medio A","16","Historia","Ensayo 1","3,1","86%","Ha mejorado notablemente su rendimiento."
"Blas Lloret-Ríos","4° Medio A","16","Historia","Ensayo 2","4,0","86%","Ha mejorado notablemente su rendimiento."
"Baldomero Palomino","1° Básico B","14","Ciencias","Laboratorio 1","6,7","82%","Muestra liderazgo y colabora con sus compañeros."
"Baldomero Palomino","1° Básico B","14","Ciencias","Ensayo 2","6,0","82%","Muestra liderazgo y colabora con sus compañeros."
"Baldomero Palomino","1° Básico B","14","Historia","Laboratorio 1","4,5","82%","Muestra liderazgo y colabora con sus compañeros."
"Baldomero Palomino","1° Básico B","14","Historia","Prueba 2","4,9","82%","Muestra liderazgo y colabora con sus compañeros."
"Baldomero Palomino","1° Básico B","14","Historia","Ensayo 3","5,9","82%","Muestra liderazgo y colabora con sus compañeros."
"Baldomero Palomino","1° Básico B","14","Educación Física","Ensayo 1","3,7","82%","Muestra liderazgo y colabora con sus compañeros."
"Baldomero Palomino","1° Básico B","14","Educación Física","Laboratorio 2","5,2","82%","Muestra liderazgo y colabora con sus compañeros."
"Baldomero Palomino","1° Básico B","14","Matemáticas","Control 1","4,4","82%","Muestra liderazgo y colabora con sus compañeros."
"Baldomero Palomino","1° Básico B","14","Matemáticas","Tarea 2","4,9","82%","Muestra liderazgo y colabora con sus compañeros."
"Fanny Seco Ibarra","4° Medio B","17","Historia","Ensayo 1","6,1","93%","A menudo no trae sus materiales de trabajo."
"Fanny Seco Ibarra","4° Medio B","17","Historia","Laboratorio 2","4,6","93%","A menudo no trae sus materiales de trabajo."
"Fanny Seco Ibarra","4° Medio B","17","Historia","Laboratorio 3","4,7","93%","A menudo no trae sus materiales de trabajo."
"Fanny Seco Ibarra","4° Medio B","17","Historia","Control 4","5,8","93%","A menudo no trae sus materiales de trabajo."
"Fanny Seco Ibarra","4° Medio B","17","Inglés","Laboratorio 1","4,8","93%","A menudo no trae sus materiales de trabajo."
"Fanny Seco Ibarra","4° Medio B","17","Inglés","Exposición 2","6,2","93%","A menudo no trae sus materiales de trabajo."
"Fanny Seco Ibarra","4° Medio B","17","Inglés","Prueba 3","6,4","93%","A menudo no trae sus materiales de trabajo."
"Fanny Seco Ibarra","4° Medio B","17","Ciencias","Exposición 1","5,5","93%","A menudo no trae sus materiales de trabajo."
"Fanny Seco Ibarra","4° Medio B","17","Ciencias","Control 2","4,5","93%","A menudo no trae sus materiales de trabajo."
"Fanny Seco Ibarra","4° Medio B","17","Lenguaje","Prueba 1","4,4","93%","A menudo no trae sus materiales de trabajo."
"Fanny Seco Ibarra","4° Medio B","17","Lenguaje","Laboratorio 2","6,4","93%","A menudo no trae sus materiales de trabajo."
"Fanny Seco Ibarra","4° Medio B","17","Lenguaje","Exposición 3","5,8","93%","A menudo no trae sus materiales de trabajo."
"Fanny Seco Ibarra","4° Medio B","17","Lenguaje","Ensayo 4","3,3","93%","A menudo no trae sus materiales de trabajo."
"Fanny Seco Ibarra","4° Medio B","17","Educación Física","Prueba 1","3,6","93%","A menudo no trae sus materiales de trabajo."
"Fanny Seco Ibarra","4° Medio B","17","Educación Física","Prueba 2","5,9","93%","A menudo no trae sus materiales de trabajo."
"Anna Ríos Bernat","4° Medio B","17","Inglés","Exposición 1","4,0","92%","Creativo y con gran potencial."
"Anna Ríos Bernat","4° Medio B","17","Inglés","Prueba 2","4,6","92%","Creativo y con gran potencial."
"Anna Ríos Bernat","4° Medio B","17","Inglés","Tarea 3","4,7","92%","Creativo y con gran potencial."
"Anna Ríos Bernat","4° Medio B","17","Inglés","Control 4","4,6","92%","Creativo y con gran potencial."
"Anna Ríos Bernat","4° Medio B","17","Lenguaje","Tarea 1","5,9","92%","Creativo y con gran potencial."
"Anna Ríos Bernat","4° Medio B","17","Lenguaje","Exposición 2","5,6","92%","Creativo y con gran potencial."
"Anna Ríos Bernat","4° Medio B","17","Lenguaje","Control 3","5,0","92%","Creativo y con gran potencial."
"Anna Ríos Bernat","4° Medio B","17","Lenguaje","Prueba 4","3,7","92%","Creativo y con gran potencial."
"Anna Ríos Bernat","4° Medio B","17","Historia","Exposición 1","5,1","92%","Creativo y con gran potencial."
"Anna Ríos Bernat","4° Medio B","17","Historia","Ensayo 2","5,1","92%","Creativo y con gran potencial."
"Anna Ríos Bernat","4° Medio B","17","Ciencias","Prueba 1","6,7","92%","Creativo y con gran potencial."
"Anna Ríos Bernat","4° Medio B","17","Ciencias","Prueba 2","5,6","92%","Creativo y con gran potencial."
"Anna Ríos Bernat","4° Medio B","17","Ciencias","Control 3","4,2","92%","Creativo y con gran potencial."
"Anna Ríos Bernat","4° Medio B","17","Ciencias","Laboratorio 4","3,9","92%","Creativo y con gran potencial."
"Anna Ríos Bernat","4° Medio B","17","Matemáticas","Tarea 1","4,7","92%","Creativo y con gran potencial."
"Anna Ríos Bernat","4° Medio B","17","Matemáticas","Prueba 2","4,1","92%","Creativo y con gran potencial."
"Anna Ríos Bernat","4° Medio B","17","Matemáticas","Control 3","6,7","92%","Creativo y con gran potencial."
"Reyna Font Casanovas","5° Básico A","18","Historia","Laboratorio 1","6,4","91%","Creativo y con gran potencial."
"Reyna Font Casanovas","5° Básico A","18","Historia","Prueba 2","5,7","91%","Creativo y con gran potencial."
"Reyna Font Casanovas","5° Básico A","18","Inglés","Tarea 1","6,3","91%","Creativo y con gran potencial."
"Reyna Font Casanovas","5° Básico A","18","Inglés","Laboratorio 2","3,6","91%","Creativo y con gran potencial."
"Reyna Font Casanovas","5° Básico A","18","Inglés","Laboratorio 3","3,7","91%","Creativo y con gran potencial."
"Reyna Font Casanovas","5° Básico A","18","Inglés","Laboratorio 4","4,7","91%","Creativo y con gran potencial."
"Reyna Font Casanovas","5° Básico A","18","Ciencias","Ensayo 1","4,4","91%","Creativo y con gran potencial."
"Reyna Font Casanovas","5° Básico A","18","Ciencias","Ensayo 2","5,5","91%","Creativo y con gran potencial."
"Reyna Font Casanovas","5° Básico A","18","Matemáticas","Ensayo 1","4,1","91%","Creativo y con gran potencial."
"Reyna Font Casanovas","5° Básico A","18","Matemáticas","Exposición 2","3,2","91%","Creativo y con gran potencial."
"Reyna Font Casanovas","5° Básico A","18","Matemáticas","Tarea 3","6,4","91%","Creativo y con gran potencial."
"Reyna Font Casanovas","5° Básico A","18","Lenguaje","Tarea 1","5,5","91%","Creativo y con gran potencial."
"Reyna Font Casanovas","5° Básico A","18","Lenguaje","Prueba 2","3,6","91%","Creativo y con gran potencial."
"Reyna Font Casanovas","5° Básico A","18","Lenguaje","Ensayo 3","6,7","91%","Creativo y con gran potencial."
"Reyna Font Casanovas","5° Básico A","18","Lenguaje","Prueba 4","4,4","91%","Creativo y con gran potencial."
"Javi Miguel","1° Medio A","17","Educación Física","Ensayo 1","4,5","85%","Muy responsable y puntual con sus entregas."
"Javi Miguel","1° Medio A","17","Educación Física","Tarea 2","4,3","85%","Muy responsable y puntual con sus entregas."
"Javi Miguel","1° Medio A","17","Ciencias","Ensayo 1","5,2","85%","Muy responsable y puntual con sus entregas."
"Javi Miguel","1° Medio A","17","Ciencias","Laboratorio 2","6,8","85%","Muy responsable y puntual con sus entregas."
"Javi Miguel","1° Medio A","17","Ciencias","Ensayo 3","4,4","85%","Muy responsable y puntual con sus entregas."
"Javi Miguel","1° Medio A","17","Lenguaje","Laboratorio 1","6,2","85%","Muy responsable y puntual con sus entregas."
"Javi Miguel","1° Medio A","17","Lenguaje","Exposición 2","6,7","85%","Muy responsable y puntual con sus entregas."
"Joan Roma Villalba","2° Medio A","18","Lenguaje","Exposición 1","3,8","84%","Agrede a un compañero"
"Joan Roma Villalba","2° Medio A","18","Lenguaje","Exposición 2","4,0","84%","Agrede a un compañero"
"Joan Roma Villalba","2° Medio A","18","Lenguaje","Exposición 3","5,6","84%","Agrede a un compañero"
"Joan Roma Villalba","2° Medio A","18","Ciencias","Laboratorio 1","5,3","84%","Agrede a un compañero"
"Joan Roma Villalba","2° Medio A","18","Ciencias","Exposición 2","5,7","84%","Agrede a un compañero"
"Joan Roma Villalba","2° Medio A","18","Ciencias","Ensayo 3","6,2","84%","Agrede a un compañero"
"Joan Roma Villalba","2° Medio A","18","Matemáticas","Prueba 1","3,4","84%","Agrede a un compañero"
"Joan Roma Villalba","2° Medio A","18","Matemáticas","Laboratorio 2","4,0","84%","Agrede a un compañero"
"Joan Roma Villalba","2° Medio A","18","Matemáticas","Laboratorio 3","6,8","84%","Agrede a un compañero"
"Joan Roma Villalba","2° Medio A","18","Matemáticas","Tarea 4","5,1","84%","Agrede a un compañero"
"Joan Roma Villalba","2° Medio A","18","Historia","Ensayo 1","3,3","84%","Agrede a un compañero"
"Joan Roma Villalba","2° Medio A","18","Historia","Prueba 2","3,2","84%","Agrede a un compañero"
